workerid,rt,sentence,segment4,corans,complete_sentence,answer,type,response,condition,slide_number_in_experiment,language,enjoyment,gender,age,problems,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,7495,"[""Justin wanted to find out which of Mike&quotechars desserts he could eat."", ""He asked Mike whether any could be made gluten free."", ""Mike said that"", "" some of them "", ""could."", ""He added"", ""that"", ""the rest"", ""would be"", ""hard to do"", ""that way."", """"]",""" some of them ""","""Gluten""","""Justin wanted to find out which of Mike&quotechars desserts he could eat.He asked Mike whether any could be made gluten free.Mike said that some of them could.He addedthatthe restwould behard to dothat way.""","""Gluten""","""critical""","[4888, 1319, 342, 618, 264, 262, 248, 253, 279, 272, 312, 606]",""" any """,171,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,8919,"[""Will was trying to decide which tie to wear."", ""He asked Alice whether any of them went well with his suit."", ""She said that"", ""only some of them"", ""did."", ""She added"", ""that"", ""she"", ""especially liked"", ""the one"", ""with"", ""blue stripes.""]","""only some of them""","""The blue striped one""","""Will was trying to decide which tie to wear.He asked Alice whether any of them went well with his suit.She said thatonly some of themdid.She addedthatsheespecially likedthe onewithblue stripes.""","""The blue striped one""","""filler-any-onlysome""","[2963, 1543, 1591, 318, 439, 230, 234, 217, 198, 204, 250, 474, 449]",""" any """,172,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,7287,"[""Luke took the big bag of mushrooms out of the refrigerator."", ""He asked Jean whether all of them were going in the salad."", ""Jean said that"", ""some of them"", ""were."", ""She told Luke"", ""to"", ""pick out"", ""the best ones"", ""and give them"", ""to her."", """"]","""some of them""","""""","""Luke took the big bag of mushrooms out of the refrigerator.He asked Jean whether all of them were going in the salad.Jean said thatsome of themwere.She told Luketopick outthe best onesand give themto her.""","""""","""filler-all-some""","[3198, 1241, 412, 516, 252, 255, 537, 553, 624, 545, 514, 353]",""" all """,173,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,12032,"[""Mark wanted to download songs from the band he had just heard."", ""He asked Alex whether their songs were on iTunes."", ""Alex said that"", ""none of them"", ""were."", ""He added"", ""that"", ""they"", ""were all"", ""on Youtube."", """", """"]","""none of them""","""Youtube""","""Mark wanted to download songs from the band he had just heard.He asked Alex whether their songs were on iTunes.Alex said thatnone of themwere.He addedthattheywere allon Youtube.""","""Youtube""","""filler-noquantifier-otherquantifiers""","[1841, 2428, 2514, 608, 351, 321, 523, 342, 319, 275, 276]",""" any """,174,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,7824,"[""Bill took out the fancy candles from the drawer."", ""He asked Claire whether all should be lit for dinner."", ""Claire said that"", "" some of them "", ""should."", ""She added"", ""that"", ""the rest"", ""would be"", ""needed"", ""later."", """"]",""" some of them ""","""Dinner""","""Bill took out the fancy candles from the drawer.He asked Claire whether all should be lit for dinner.Claire said that some of them should.She addedthatthe restwould beneededlater.""","""Dinner""","""critical""","[4331, 1465, 1012, 571, 284, 277, 260, 239, 239, 239, 259, 366]",""" all """,175,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,8110,"[""Brendan and Everett had to pick which towels to bring to the beach."", ""Brendan asked Everett whether any of them were extra long."", ""Everett said that"", ""all of them"", ""were."", ""He added"", ""that"", ""they"", ""should bring"", ""a few"", ""extras."", """"]","""all of them""","""""","""Brendan and Everett had to pick which towels to bring to the beach.Brendan asked Everett whether any of them were extra long.Everett said thatall of themwere.He addedthattheyshould bringa fewextras.""","""""","""filler-any-all""","[2989, 2545, 1124, 716, 298, 251, 266, 253, 250, 237, 259, 256]",""" all """,176,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,6704,"[""Kylie and Lauren were trying to decide which air conditioner to buy."", ""Lauren asked Kylie whether all of them were environmentally friendly."", ""Kylie said that"", ""only some of them"", ""were."", ""She added"", ""that"", ""she cared"", ""more"", ""about"", ""how powerful"", ""they were.""]","""only some of them""","""""","""Kylie and Lauren were trying to decide which air conditioner to buy.Lauren asked Kylie whether all of them were environmentally friendly.Kylie said thatonly some of themwere.She addedthatshe caredmoreabouthow powerfulthey were.""","""""","""filler-all-onlysome""","[1747, 1277, 1151, 527, 279, 259, 227, 213, 244, 234, 313, 461, 445]",""" all """,177,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,7143,"[""Carla and Luke wanted to use one of the bright colors of paper to print flyers."", ""Luke asked Carla whether all of them were recyclable."", ""Carla said that"", ""all of them"", ""were."", ""She added"", ""that"", ""blue"", ""was always"", ""a good choice."", """", """"]","""all of them""","""""","""Carla and Luke wanted to use one of the bright colors of paper to print flyers.Luke asked Carla whether all of them were recyclable.Carla said thatall of themwere.She addedthatbluewas alwaysa good choice.""","""""","""filler-all-all""","[1770, 2056, 1076, 575, 321, 313, 272, 240, 211, 241, 530]",""" all """,178,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,7887,"[""Ryan had moved to a new town and was curious about the radio stations there."", ""He asked John whether any would play classic rock hits."", ""John said that"", "" some of them "", ""would."", ""He added"", ""that"", ""the rest"", ""would be"", ""only"", ""country music."", """"]",""" some of them ""","""""","""Ryan had moved to a new town and was curious about the radio stations there.He asked John whether any would play classic rock hits.John said that some of them would.He addedthatthe restwould beonlycountry music.""","""""","""critical""","[1489, 2062, 666, 944, 455, 362, 285, 268, 269, 478, 496, 546]",""" any """,179,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,7791,"[""Jasper and Louise were flipping through channels on TV."", ""Louise asked Jasper whether any of them were showing a romantic comedy."", ""Jasper said that"", ""only some of them"", ""were."", ""He added"", ""that"", ""he"", ""would prefer"", ""to watch"", ""a nature program."", """"]","""only some of them""","""""","""Jasper and Louise were flipping through channels on TV.Louise asked Jasper whether any of them were showing a romantic comedy.Jasper said thatonly some of themwere.He addedthathewould preferto watcha nature program.""","""""","""filler-any-onlysome""","[1918, 2022, 1270, 560, 303, 266, 248, 245, 256, 256, 487, 539]",""" any """,180,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,13487,"[""Beth and Emily were trying to decide which bar to go to."", ""Beth asked Emily whether the bars downtown were open until 2:00."", ""Emily said that"", ""several of them"", ""were."", ""She added"", ""that"", ""the rest"", ""closed"", ""at 1:00."", """", """"]","""several of them""","""Yes""","""Beth and Emily were trying to decide which bar to go to.Beth asked Emily whether the bars downtown were open until 2:00.Emily said thatseveral of themwere.She addedthatthe restclosedat 1:00.""","""Yes""","""filler-noquantifier-otherquantifiers""","[2504, 4584, 2605, 641, 287, 438, 270, 270, 222, 221, 223, 442]",""" any """,181,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,8856,"[""Michelle and her classmates wanted to take a group photo after dinner."", ""She asked her classmate Kenny who had a camera."", ""Kenny said that"", ""none of them"", ""did."", ""He added"", ""that"", ""they"", ""would have"", ""other chances"", ""later."", """"]","""none of them""","""No""","""Michelle and her classmates wanted to take a group photo after dinner.She asked her classmate Kenny who had a camera.Kenny said thatnone of themdid.He addedthattheywould haveother chanceslater.""","""No""","""filler-noquantifier-otherquantifiers""","[3373, 1559, 1422, 549, 279, 491, 271, 305, 244, 223, 206, 260]",""" any """,182,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,8217,"[""Joey and Ryan wanted to eat one of the pies their mother was baking."", ""Ryan asked Joey whether any of them had chocolate in them."", ""Joey said that"", ""only some of them"", ""did."", ""He added"", ""that"", ""they"", ""still needed"", ""to bake"", ""for a while."", """"]","""only some of them""","""""","""Joey and Ryan wanted to eat one of the pies their mother was baking.Ryan asked Joey whether any of them had chocolate in them.Joey said thatonly some of themdid.He addedthattheystill neededto bakefor a while.""","""""","""filler-any-onlysome""","[3310, 1991, 1328, 609, 335, 390, 260, 254, 217, 224, 239, 536]",""" all """,183,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,8503,"[""Casey and Jody were washing dishes after dinner."", ""Jody asked Casey whether all of them could go in the dishwasher."", ""Casey said that"", ""all of them"", ""could."", ""He added"", ""that"", ""he"", ""hated"", ""washing dishes"", ""by hand."", """"]","""all of them""","""""","""Casey and Jody were washing dishes after dinner.Jody asked Casey whether all of them could go in the dishwasher.Casey said thatall of themcould.He addedthathehatedwashing dishesby hand.""","""""","""filler-all-all""","[2877, 1409, 1148, 444, 276, 277, 259, 390, 273, 482, 293, 987]",""" all """,184,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,6888,"[""Tim had watered the plants in the front yard."", ""His mother asked him whether all of them had actually needed watering."", ""Tim said that"", ""all of them"", ""had."", ""He added"", ""that"", ""the heat"", ""was"", ""really tough"", ""on plants."", """"]","""all of them""","""""","""Tim had watered the plants in the front yard.His mother asked him whether all of them had actually needed watering.Tim said thatall of themhad.He addedthatthe heatwasreally toughon plants.""","""""","""filler-all-all""","[2598, 1198, 416, 648, 314, 284, 477, 286, 293, 281, 472, 525, 1058]",""" any """,185,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,21288,"[""Darren knew his relatives would come for his birthday."", ""Darren asked his mother, Sally, whether any would be giving him clothes."", ""Sally said that"", "" some of them "", ""would."", ""She added"", ""that"", ""the rest"", ""would be"", ""sending him"", ""electronics."", """"]",""" some of them ""","""Birthday""","""Darren knew his relatives would come for his birthday.Darren asked his mother, Sally, whether any would be giving him clothes.Sally said that some of them would.She addedthatthe restwould besending himelectronics.""","""Birthday""","""critical""","[13021, 1630, 1870, 591, 261, 398, 252, 243, 243, 234, 242, 430]",""" any """,186,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
0,9279,"[""The shopper was trying to decide which headphones to buy."", ""He asked the clerk whether any of them were sound-cancelling."", ""The clerk said that"", ""only some of them"", ""were."", ""He added"", ""that"", ""regular headphones"", ""would be"", ""just as good."", """", """"]","""only some of them""","""No""","""The shopper was trying to decide which headphones to buy.He asked the clerk whether any of them were sound-cancelling.The clerk said thatonly some of themwere.He addedthatregular headphoneswould bejust as good.""","""No""","""filler-any-onlysome""","[4639, 1671, 1170, 629, 309, 293, 262, 219, 230, 242, 352]",""" all """,187,"""English""","""1""","""Female""","""34""","""none""","""I sometimes would realize I didn&quotechart pay attention to names because I was so focused on the story details or I would fixate on the names and miss story details. I only felt my mind wander once during the survey where I felt I had totally missed the details. Interesting hit.""","""Yes""","""3""","""Windows""",864,1536,"""Chrome""","""3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""3OXT046PA87SJFHEMFAU91B6MIYLNF""","""Language study""","""A 45-minute study where you read short stories.""","""language experiment study communication stanford fun cognitive science reading story""","""$4.00""","""Tue May 29 14:38:23 PDT 2018""","""3""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""4200""","""60000""","""Thu Jun 28 14:38:23 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3RHLQY6EDT5394BXX1ST704EZ2A4DZ""","""33M4IA01QG2RV0G6PFUKXKE3KELRXB""",0,"""Submitted""","""Wed May 30 08:00:48 PDT 2018""","""Tue May 29 14:38:33 PDT 2018""","""Tue May 29 15:20:48 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""35.859566666666666"""
